,Suburb/Town Name,lat,lng,Closest Hospital,Closest Cinema,Distance to CBD,Number of hospitals,Number of cinemas
2215,South Wharf,-37.82533,144.95192,1.518183746,0.530610206,1.701480159,0,0
2216,South Yarra,-37.83822,144.99138,1.163162576,0.398322572,3.851135734,0,4
2217,Southbank,-37.82535,144.95917,1.534318498,0.184336675,1.46838296,0,1
2218,Southern Cross,-38.28895,142.40795,11.07305885,12.28182064,229.8403642,0,0
2219,Spargo Creek,-37.48976,144.14356,14.06369683,26.39060391,80.50536515,0,0
2220,Speed,-35.40764,142.42425,38.41194346,103.0762067,350.4181453,0,0
2221,Spotswood,-37.83064,144.88628,3.425374018,1.673741003,6.971825771,0,0
2222,Spring Gully,-36.79967,144.28598,3.887346566,4.050458469,127.5032957,0,0
2223,Spring Hill,-37.29716,144.34596,18.28499875,46.02709523,78.94871516,0,0
2224,Springbank,-37.51831,144.06604,16.4898295,18.9429575,85.38937137,0,0
2225,Springdallah,-37.74887,143.63114,28.30500551,23.23515177,117.1917092,0,0
2226,Springfield,-37.32994,144.81709,12.85145268,28.85482903,55.14666683,0,0
2227,Springhurst,-36.2117,146.45228,19.74221062,19.43807514,221.7651763,0,0
2228,Springmount,-37.41354,143.93285,16.71741792,17.60637084,100.9325853,0,0
2229,Springvale,-37.94412,145.16191,1.228146701,3.129458919,22.84413056,1,0
2230,Springvale South,-37.97179,145.14579,2.507614595,3.808501458,23.95372303,0,0
2231,St Albans,-37.74814,144.80519,1.597589883,4.42199625,15.53777505,3,0
2232,St Albans Park,-38.19096,144.39042,0.992445528,4.671208954,65.43893578,0,0
2233,St Andrews,-37.57873,145.28774,20.52533055,20.29824737,38.6687711,0,0
2234,St Andrews Beach,-38.41947,144.83142,7.819326272,9.56110866,68.46982152,0,0
2235,St Arnaud,-36.62,143.25853,1.570025564,39.91762115,200.836663,1,0
2236,St Arnaud East,-36.62773,143.32487,7.261426863,40.00317708,195.8784001,0,0
2237,St Arnaud North,-36.5923,143.16934,7.16929911,39.43791606,208.8437709,0,0
2238,St Clair,-38.58398,145.64857,6.368355655,28.39512505,104.684332,0,0
2239,St Germains,-36.20509,145.15428,15.79371766,29.49363091,179.5325125,0,0
2240,St Helena,-37.68984,145.12869,2.538305747,2.7415954,19.99649132,0,0
2241,St Helens,-38.25486,142.06083,20.24466376,39.37193075,258.8180881,0,0
2242,St Helens Plains,-36.77555,142.45404,22.94584495,23.51672135,250.0238691,0,0
2243,St James,-36.25733,145.88344,29.45971522,41.05432532,191.2694659,0,0
2244,St Kilda,-37.86423,144.98148,1.005897566,1.168779363,6.010425605,0,1
2245,St Kilda East,-37.86798,145.00072,0.281691879,1.348949181,7.048543077,1,0
2246,St Kilda West,-37.85845,144.97119,1.181630993,1.839232395,5.184870515,0,0
2247,St Leonards,-38.17757,144.68027,25.08753405,18.69618069,47.53380634,0,0
2248,Staceys Bridge,-38.55694,146.51326,14.35586506,36.35631644,158.8436712,0,0
2249,Staffordshire Reef,-37.73368,143.68886,23.80407283,18.80928995,112.2592469,0,0
2250,Staghorn Flat,-36.24004,146.94125,11.59789013,54.13259367,247.8438816,0,0
2251,Stanhope,-36.46267,144.98186,17.31339086,38.65267175,150.0892619,0,0
2252,Stanley,-36.38787,146.77777,8.813996538,40.65176435,225.8573863,0,0
2253,Staughton Vale,-37.84701,144.25335,24.629444,32.5944835,62.37492044,0,0
2254,Stavely,-37.60887,142.62441,45.65903566,54.83844295,206.8854972,0,0
2255,Stawell,-37.04456,142.75852,2.61556896,61.62400471,212.4862961,1,0
2256,Steels Creek,-37.5809,145.38189,14.88828041,20.93628948,45.01006487,0,0
2257,Steiglitz,-37.86669,144.19134,29.81315967,34.832271,67.96184284,0,0
2258,Stewarton,-36.41617,145.80258,23.12009386,36.11979553,172.2044778,0,0
2259,Stockdale,-37.82552,147.19541,33.05549676,33.44177797,196.1624328,0,0
2260,Stockyard Hill,-37.54542,143.29355,14.95889603,45.40269045,149.8178907,0,0
2261,Stonehaven,-38.12252,144.22534,11.99776061,12.0026233,73.22476601,0,0
2262,Stoneleigh,-37.59194,143.22645,22.5875162,51.00588198,154.6595737,0,0
2263,Stony Creek,-38.59319,146.09383,12.18173767,18.50814929,131.5876897,0,0
2264,Stonyford,-38.33151,143.31091,18.40648141,23.98797209,155.6465532,0,0
2265,Stradbroke,-38.27302,147.0401,18.61123668,18.50767475,189.0318676,0,0
2266,Strangways,-37.14422,144.09671,14.28321034,33.43355627,106.5473597,0,0
2267,Stratford,-37.94614,147.11646,18.347029,18.55023806,189.6520131,0,0
2268,Strath Creek,-37.24674,145.22992,18.1704803,47.02753549,67.17904117,0,0
2269,Strathallan,-36.26213,144.76511,13.00555306,14.75827712,173.2635074,0,0
2270,Strathbogie,-36.87725,145.75371,20.93058418,21.21469117,125.3281189,0,0
2271,Strathdale,-36.76685,144.31576,3.218730401,3.466777379,129.5593066,0,0
2272,Strathdownie,-37.74061,141.11735,29.42292269,79.76927476,337.991674,0,0
2273,Strathewen,-37.53633,145.27347,23.80752022,21.99286699,41.14057792,0,0
2274,Strathfieldsaye,-36.80415,144.36316,8.609868438,8.878942953,123.996362,0,0
2275,Strathkellar,-37.70175,142.11604,8.404491744,9.223229274,250.5054075,0,0
2276,Strathlea,-37.15049,143.97437,19.28048641,23.72728181,114.0791608,0,0
2277,Strathmerton,-35.9077,145.44076,27.41652608,52.65262949,216.0250314,0,0
2278,Strathmore,-37.73017,144.91823,2.679644904,3.1942365,9.923354567,0,0
2279,Strathmore Heights,-37.71392,144.89651,3.519650983,0.746721833,12.37648622,0,0
2280,Streatham,-37.62341,143.09618,33.10658661,62.56880937,165.4699288,0,0
2281,Strzelecki,-38.33992,145.89832,17.02790711,15.54782326,100.7724373,0,0
2282,Stuart Mill,-36.79317,143.28068,20.64325503,49.68717919,186.9811127,0,0
2283,Sugarloaf,-38.69009,143.79717,43.0493667,13.39224079,140.9766026,0,0
2284,Sugarloaf Creek,-37.12373,145.02637,15.35832855,57.15618283,76.78172528,0,0
2285,Suggan Buggan,-36.91638,148.33876,68.90590151,110.9525084,314.5782198,0,0
2286,Sulky,-37.45896,143.86177,9.479277673,11.26894005,104.5645274,0,0
2287,Summerlands,-38.50799,145.13456,23.25744575,23.17156404,78.8041782,0,0
2288,Sunbury,-37.55337,144.70645,3.470400719,3.430285465,36.55026807,1,1
2289,Sunday Creek,-37.25573,145.0432,9.132720921,43.89505239,62.3055531,0,0
2290,Sunderland Bay,-38.50486,145.27603,23.60919664,31.16704937,81.74444334,0,0
2291,Sunset Strip,-38.49458,145.26705,22.28065823,29.8462144,80.40555634,0,0
2292,Sunshine,-37.78977,144.83105,3.443029185,0.839294243,11.7941274,0,1
2293,Sunshine North,-37.7628,144.83507,1.622271016,2.187502451,12.45768884,0,0
2294,Sunshine West,-37.79922,144.8113,4.266249903,2.569612185,13.338137,0,0
2295,Surf Beach,-38.50963,145.2904,24.5296289,32.47748717,82.67157206,0,0
2296,Surrey Hills,-37.82528,145.09957,1.941318824,2.574613537,12.15099246,0,0
2297,Sutherland,-36.53355,143.19818,9.495891844,32.42463528,211.2939498,0,0
2298,Sutherlands Creek,-38.01257,144.22008,19.56148706,19.63664438,68.80542807,0,0
2299,Sutton,-35.73289,142.97356,68.4286111,68.47834918,291.2550891,0,0
2300,Sutton Grange,-36.98805,144.36521,15.49212827,26.1236594,105.7467073,0,0
2301,Swan Bay,-38.23143,144.64733,22.85620694,14.45540824,54.14920892,0,0
2302,Swan Hill,-35.36213,143.52343,3.819038024,3.914516093,301.2073927,1,1
2303,Swan Hill West,-35.3699,143.39804,14.70839497,14.86985355,305.3755534,0,0
2304,Swan Island,-38.24881,144.68203,21.75945372,11.24368398,54.3819784,0,0
2305,Swan Marsh,-38.3731,143.34555,20.96995236,21.20305773,154.6038038,0,0
2306,Swan Reach,-37.81545,147.87418,23.46383188,12.55467753,255.7912438,0,0
2307,Swanpool,-36.72843,145.99994,19.25195402,1.982670814,151.5199592,0,1
2308,Swanwater,-36.53934,143.10417,14.93244354,37.2556904,217.1014391,0,0
2309,Swanwater West,-36.52065,143.01738,22.74278323,40.84602928,224.3285335,0,0
2310,Swifts Creek,-37.24958,147.70628,19.39853626,64.66419557,249.9232279,0,0
2311,Sydenham,-37.69612,144.76862,5.411976963,0.641771545,21.3712876,0,0
2312,Sylvaterre,-36.07732,144.22732,30.85004558,47.22768888,203.6799946,0,0
2313,Tabilk,-36.8552,145.17477,8.552692708,37.22243672,108.0781935,0,0
2314,Tabor,-37.8309,142.19375,17.73549919,17.84015293,243.1686005,0,0
2315,Taggerty,-37.34914,145.71801,17.23326176,46.72676639,84.19551088,0,0
2316,Tahara,-37.74123,141.71732,15.89690788,27.01362512,285.2845928,0,0
2317,Tahara Bridge,-37.68216,141.6504,9.878800699,33.58246276,291.531401,0,0
2318,Tahara West,-37.73739,141.63396,16.14508189,34.34841473,292.6265694,0,0
2319,Talbot,-37.18173,143.69673,15.65023596,15.28310166,131.8348081,0,0
2320,Talgarno,-36.06479,147.16014,16.6863739,75.70924194,275.5179516,0,0
2321,Tallandoon,-36.41181,147.2346,22.50405829,42.66759381,254.6530034,0,0
2322,Tallangatta,-36.23537,147.18529,2.418613711,58.17473713,263.9893331,1,0
2323,Tallangatta East,-36.21632,147.28218,8.86386448,63.57876111,271.8757491,0,0
2324,Tallangatta South,-36.3338,147.28754,16.29513896,52.50649861,263.7834977,0,0
2325,Tallangatta Valley,-36.32508,147.46445,28.0743897,63.35560539,276.8168464,0,0
2326,Tallarook,-37.13,145.13618,12.38115488,57.12908663,77.41316705,0,0
2327,Tallygaroopna,-36.2398,145.44029,13.5508028,15.98893281,179.9371439,0,0
2328,Tambo Crossing,-37.49669,147.83303,42.15081605,40.99453997,255.1452926,0,0
2329,Tambo Upper,-37.76276,147.86693,24.00803612,16.87893426,255.3048189,0,0
2330,Tamboon,-37.68424,149.18793,63.58789714,107.0033468,371.7782216,0,0
2331,Tamboritha,-37.43539,146.69624,60.64288547,68.2774279,158.3623116,0,0
2332,Taminick,-36.40149,146.16477,14.32079523,15.35991842,189.6914594,0,0
2333,Tamleugh,-36.5887,145.58808,19.04432634,18.3176285,146.9226641,0,0
2334,Tamleugh North,-36.53116,145.57316,23.96329475,22.75144781,152.4001275,0,0
2335,Tandarook,-38.31705,143.19886,10.36946679,33.85171052,164.2532839,0,0
2336,Tandarra,-36.43642,144.21396,33.93460004,31.39641012,166.759128,0,0
2337,Tangambalanga,-36.24181,147.03909,13.31990598,54.35165847,253.9362016,0,0
2338,Tanjil,-37.94319,146.20871,24.01651622,34.41001771,110.365921,0,0
2339,Tanjil Bren,-37.85194,146.15458,25.88189112,39.66212201,104.8094635,0,0
2340,Tanjil South,-38.10195,146.26561,18.42643805,20.68150092,118.7233975,0,0
2341,Tanwood,-37.0082,143.38704,31.42399443,31.59388675,165.3773208,0,0
2342,Tanybryn,-38.65677,143.7181,37.0143758,12.17856304,143.6063021,0,0
2343,Taradale,-37.14097,144.34672,15.37523887,42.37689526,92.32167794,0,0
2344,Tarcombe,-36.96577,145.3762,21.89366444,29.42827767,100.9923784,0,0
2345,Tarilta,-37.17786,144.19156,13.85827399,42.5994013,97.9800854,0,0
2346,Tarnagulla,-36.77537,143.82862,22.95107103,31.39639979,152.8091381,0,0
2347,Tarneit,-37.83638,144.66432,4.774731158,4.665592351,26.29997707,0,0
2348,Tarnook,-36.53638,145.86143,12.09180568,26.43253969,162.7191845,0,0
2349,Taroon,-38.32977,142.87139,10.40829595,34.51352083,191.8497395,0,0
2350,Tarra Valley,-38.46914,146.57095,13.52377497,28.66488457,158.5131359,0,0
2351,Tarranyurk,-36.22298,142.07583,27.64210241,55.90839245,311.2687365,0,0
2352,Tarraville,-38.6258,146.74014,9.341720965,51.0653066,179.7328153,0,0
2353,Tarrawarra,-37.65654,145.44428,7.528542517,16.5125898,45.79725101,0,0
2354,Tarrawingee,-36.38943,146.46704,14.28977567,13.26304403,206.9848204,0,0
2355,Tarrayoukyan,-37.30187,141.55682,35.19038322,64.02620253,305.4836837,0,0
2356,Tarrengower,-37.00146,144.01256,4.664383828,24.81423172,123.1490298,0,0
2357,Tarrenlea,-37.67701,141.73084,9.252810604,26.8352291,284.508407,0,0
2358,Tarrington,-37.76819,142.11863,8.463661374,8.760519528,249.9116636,0,0
2359,Tarrone,-38.2271,142.21041,17.23762134,29.33447211,245.4168016,0,0
2360,Tarwin,-38.59913,145.95452,12.42184356,13.82091401,123.1698766,0,0
2361,Tarwin Lower,-38.77306,145.91218,28.49272827,33.24393424,135.2196418,0,0
2362,Tatong,-36.75673,146.15635,26.63358517,13.92964113,157.9195043,0,0
2363,Tatura,-36.44346,145.20464,19.9667155,18.97105614,153.7249178,0,0
2364,Tatura East,-36.44024,145.29554,12.94497786,11.59995252,155.408536,0,0
2365,Tatyoon,-37.50038,142.99671,25.24227902,72.01371146,176.4659687,0,0
2366,Tawonga,-36.6721,147.20511,44.49538129,22.55836542,235.5631637,0,0
2367,Tawonga South,-36.76535,147.13973,43.51401963,16.46457853,225.0743372,0,0
2368,Taylor Bay,-37.20634,145.87849,14.34412133,25.49793318,105.2277503,0,0
2369,Taylors Hill,-37.71499,144.75326,3.967531499,2.634944654,21.32121747,0,0
2370,Taylors Lakes,-37.69664,144.78896,4.755809656,1.242404975,19.93912394,0,1
2371,Teal Point,-35.6822,144.04462,12.30591789,58.09778345,250.5716862,0,0
2372,Tecoma,-37.90684,145.34181,2.626881011,0.956672527,34.94201792,0,0
2373,Teddywaddy,-36.19423,143.32322,37.42504565,8.582818558,231.4141872,0,0
2374,Teddywaddy West,-36.18962,143.22371,46.04232445,14.27360187,237.4622624,0,0
2375,Teesdale,-38.02231,144.05516,25.33394521,30.29784569,82.92104114,0,0
2376,Telangatuk East,-37.12039,142.04596,47.6046272,47.07069862,268.6192059,0,0
2377,Telford,-36.10201,145.95423,11.08302491,43.51252332,209.6126268,0,0
2378,Telopea Downs,-36.02402,141.1218,58.97630203,123.4857794,395.0486133,0,0
2379,Templestowe,-37.75626,145.14806,3.441469251,3.892521398,17.48364291,0,0
2380,Templestowe Lower,-37.76428,145.11236,1.070820012,2.678725251,14.23686275,0,0
2381,Tempy,-35.28996,142.42428,26.02602816,103.0420824,360.6065672,0,0
2382,Tenby Point,-38.41424,145.47668,23.34337059,39.90063197,80.6526787,0,0
2383,Tennyson,-36.29145,144.35297,31.98997597,39.80134784,177.5486416,0,0
2384,Terang,-38.24631,142.88527,1.663089876,38.37541348,188.2000486,1,0
2385,Terip Terip,-37.00203,145.56759,25.1518231,27.69680356,104.775767,0,0
2386,Terrappee,-36.16224,143.57732,14.5925169,23.62801632,220.8933668,0,0
2387,Terrick Terrick,-36.11674,144.26412,35.49434813,43.57043493,198.4819712,0,0
2388,Terrick Terrick East,-36.10615,144.3824,33.06330987,33.03098484,196.5910142,0,0
2389,Tesbury,-38.30037,143.17401,7.715665417,36.2095419,165.6996843,0,0
2390,Tetoora Road,-38.28015,145.88296,12.5504195,13.78558195,95.9496212,0,0
2391,Thalia,-36.10819,143.06322,58.11771878,31.25175171,253.7133144,0,0
2392,The Basin,-37.85596,145.32324,4.787521521,3.311305639,32.07456338,0,0
2393,The Cove,-38.49129,142.69563,22.96314131,22.19265447,212.0754225,0,0
2394,The Gurdies,-38.38834,145.56193,21.95891417,34.63826115,82.79880543,0,0
2395,The Heart,-38.11367,147.16711,7.572138584,9.14223058,196.1741729,0,0
2396,The Honeysuckles,-38.33603,147.23568,28.66866146,29.55138879,207.3436462,0,0
2397,The Patch,-37.89126,145.40518,8.068332274,5.076301373,39.86994633,0,0
2398,The Sisters,-38.18321,142.7867,11.85773842,34.69967207,195.033606,0,0
2399,Thologolong,-35.98891,147.42107,32.87000498,91.77621728,298.1646682,0,0
2400,Thomastown,-37.68322,145.01152,3.313681074,3.48104007,15.00046145,0,0
2401,Thomson,-37.76394,146.34761,44.95433088,50.5769213,121.8606426,0,0
2402,Thoona,-36.34903,146.07214,21.52484214,22.71581265,190.1828482,0,0
2403,Thornbury,-37.75845,145.00574,1.453137732,2.518878387,7.111637313,0,0
2404,Thornton,-37.27232,145.81893,12.5120585,34.37479799,96.49526876,0,0
2405,Thorpdale,-38.30872,146.17465,23.71970378,23.56418115,119.6395631,0,0
2406,Thorpdale South,-38.33398,146.13283,23.3051898,22.7474875,117.7456973,0,0
2407,Thowgla Valley,-36.27069,147.92866,8.270990082,100.2264004,314.1519722,0,0
2408,Three Bridges,-37.85343,145.697,27.30509211,30.90058773,64.69225612,0,0
2409,Timboon,-38.48429,142.96131,1.340548409,43.28161367,190.2478609,1,0
2410,Timboon West,-38.53673,142.92152,7.379737078,41.94862867,195.7193843,0,0
2411,Timmering,-36.34875,144.88183,14.86958297,27.08195217,162.9025747,0,0
2412,Timor,-36.98671,143.73146,6.495590954,6.911877942,142.2947708,0,0
2413,Timor West,-36.95863,143.67706,11.01411714,11.42617201,147.9984694,0,0
2414,Tinamba,-37.97411,146.87466,7.949561788,22.17914754,168.7760917,0,0
2415,Tinamba West,-37.92259,146.84105,7.792144973,28.29673369,165.3785038,0,0
2416,Tintaldra,-36.05404,147.921,16.23678325,113.8890026,327.6693162,0,0
2417,Tittybong,-35.76606,143.37703,49.08679131,49.99630188,267.7569176,0,0
2418,Tol Tol,-34.64947,142.82943,8.496184933,101.6089413,400.3256269,0,0
2419,Tolmie,-36.91076,146.27717,23.5519521,22.79765952,153.4801488,0,0
2420,Tom Groggin,-36.58301,148.09192,45.90366619,102.105759,309.0554614,0,0
2421,Tongala,-36.24254,144.95932,10.95316322,22.64823578,174.5566794,0,0
2422,Tonghi Creek,-37.60214,149.08373,55.53834638,100.479229,363.2993094,0,0
2423,Tongio,-37.16874,147.68986,11.35476263,73.48750214,251.0602655,0,0
2424,Tonimbuk,-38.01583,145.71136,21.25711038,25.16265428,69.50472515,0,0
2425,Tooan,-36.8642,141.7621,43.20644655,42.42654058,301.8992973,0,0
2426,Tooborac,-37.04512,144.82794,16.93719811,58.11248286,86.13349032,0,0
2427,Toolamba,-36.49618,145.32811,16.24007703,14.47603027,149.9020748,0,0
2428,Toolamba West,-36.48059,145.26837,17.8142032,16.32767721,150.5519875,0,0
2429,Toolangi,-37.51801,145.49719,14.60610359,31.58800114,57.34754826,0,0
2430,Toolern Vale,-37.60249,144.5902,9.806130914,9.616649204,40.19443727,0,0
2431,Toolleen,-36.71429,144.67464,23.72949657,35.8599274,124.7238854,0,0
2432,Toolondo,-37.01573,141.88024,44.6197907,43.90397518,286.2279985,0,0
2433,Toolong,-38.31403,142.23951,7.579540527,22.45630028,244.7943729,0,0
2434,Toombon,-37.74141,146.41371,41.70324822,51.4081117,127.8131899,0,0
2435,Toongabbie,-38.03541,146.5886,18.33820178,18.06554613,144.7947525,0,0
2436,Toora,-38.65213,146.31931,9.855786634,38.11902365,150.8943788,0,0
2437,Toora North,-38.60714,146.33723,12.75431756,37.22948432,149.138697,0,0
2438,Tooradin,-38.19872,145.38644,8.580752703,19.96287229,56.80844087,0,0
2439,Toorak,-37.84103,145.01794,0.872750036,1.959131811,5.841339913,1,0
2440,Toorloo Arm,-37.79438,148.05128,37.85074289,10.34785986,271.3923873,0,0
2441,Toorongo,-37.77896,146.08284,29.35843537,44.62937758,98.53543068,0,0
2442,Tootgarook,-38.37745,144.85138,3.323765568,5.300730871,63.57870696,0,0
2443,Torquay,-38.3127,144.32917,15.54111972,12.50285164,78.52811405,0,0
2444,Torrita,-35.11989,141.93143,35.03539478,149.7920588,403.7898783,0,0
2445,Torrumbarry,-36.02962,144.52858,23.19655166,22.73477195,201.9445072,0,0
2446,Torwood,-38.25808,145.87539,10.51873169,11.72892108,94.0879291,0,0
2447,Tostaree,-37.78536,148.18956,25.98439032,19.85556422,283.5653916,0,0
2448,Tottenham,-37.80591,144.8506,3.365087022,3.141698318,9.830929004,0,0
2449,Tourello,-37.35429,143.78903,21.10029992,23.69328346,115.2441782,0,0
2450,Towan,-35.1494,143.22346,36.9415477,37.13927268,334.4165232,0,0
2451,Towaninny South,-35.93967,143.33198,40.39092824,36.59794649,253.7377626,0,0
2452,Tower Hill,-38.32832,142.35607,11.71521829,12.51939104,235.2316895,0,0
2453,Towong,-36.11955,147.97487,10.98292676,113.0439954,327.1874323,0,0
2454,Towong Upper,-36.2098,148.01086,9.773193833,110.0410446,324.0526467,0,0
2455,Trafalgar,-38.16259,146.14768,19.25423412,18.95865484,110.9501406,0,0
2456,Trafalgar East,-38.17315,146.19051,20.52062213,21.97087808,114.869831,0,0
2457,Trafalgar South,-38.24397,146.15797,21.60432434,21.83921947,115.2066401,0,0
2458,Tragowel,-35.843,143.96777,13.95044539,66.96130737,236.1896649,0,0
2459,Traralgon,-38.20169,146.51447,4.179785387,2.334015694,142.7222835,0,1
2460,Traralgon East,-38.19004,146.5894,10.76080316,4.432152498,148.6306628,0,0
2461,Traralgon South,-38.28615,146.55521,10.47152478,10.4463397,149.1040195,0,0
2462,Travancore,-37.78203,144.93509,1.150803811,3.321970974,4.129653349,0,0
2463,Trawalla,-37.44621,143.49933,10.44196023,31.47634821,135.1054344,0,0
2464,Trawool,-37.13077,145.24061,15.39570953,51.34837405,79.67259777,0,0
2465,Traynors Lagoon,-36.57737,142.98526,23.6156638,47.32985644,222.5251274,0,0
2466,Tremont,-37.87827,145.31717,2.289617754,3.266587187,32.01828105,0,0
2467,Trentham,-37.38508,144.33581,17.6338018,39.05540077,72.82017166,0,0
2468,Trentham East,-37.41476,144.39638,23.77682971,33.60187636,66.62281445,0,0
2469,Tresco,-35.49817,143.69436,21.54054481,21.36715461,281.0755828,0,0
2470,Tresco West,-35.50617,143.63687,19.81524543,19.67163496,282.3666212,0,0
2471,Trida,-38.32152,145.97808,17.09572249,17.3375775,105.4232088,0,0
2472,Truganina,-37.80787,144.72344,8.640135185,8.425506677,20.98141834,0,0
2473,Tubbut,-37.06069,148.59203,72.16897074,104.8713465,331.1782103,0,0
2474,Tuerong,-38.29698,145.08587,8.627101219,8.599648589,54.96384535,0,0
2475,Tulkara,-36.94203,143.05201,27.34796728,62.17962681,194.5578576,0,0
2476,Tullamarine,-37.69765,144.86944,3.924465064,2.463177325,15.14000069,0,0
2477,Tungamah,-36.16164,145.88604,19.87509581,44.83405957,201.054703,0,0
2478,Turoar,-35.18146,143.07915,46.78449475,46.98575356,337.4910784,0,0
2479,Turriff,-35.4651,142.4505,45.20690187,101.3356584,343.9836596,0,0
2480,Turtons Creek,-38.54672,146.22728,12.59757792,25.91410296,137.4572032,0,0
2481,Tutye,-35.1881,141.48494,76.31145067,181.665694,426.2630895,0,0
2482,Tyaak,-37.21919,145.13784,18.39025591,48.28074307,67.75252016,0,0
2483,Tyabb,-38.26631,145.19745,4.175888198,13.13442586,54.51874125,0,0
2484,Tyers,-38.1376,146.46865,9.005581439,8.701570514,136.9048002,0,0
2485,Tylden,-37.32322,144.41693,24.05146019,39.52356581,72.58046617,0,0
2486,Tynong,-38.09675,145.62704,16.97006175,27.54541377,66.31537984,0,0
2487,Tynong North,-38.02786,145.62558,22.80870051,27.3413491,62.9302435,0,0
2488,Tyntynder,-35.24148,143.54776,11.04161929,11.1376952,312.5496916,0,0
2489,Tyntynder South,-35.27798,143.51559,7.871421416,8.031018822,310.0163587,0,0
2490,Tyrendarra,-38.20744,141.78531,16.06083304,55.81405486,281.7616521,0,0
2491,Tyrendarra East,-38.25856,141.89764,27.12425638,52.7826327,272.9294567,0,0
2492,Tyrrell Downs,-35.32528,142.92397,57.37502746,57.56105742,331.0569858,0,0
2493,Ullina,-37.28063,143.89069,23.40479321,29.08304105,111.4434137,0,0
2494,Ullswater,-36.91696,141.41512,17.29314264,73.44666356,328.8847779,0,0
2495,Ultima,-35.48005,143.26669,30.47859069,30.59527322,300.2176817,0,0
2496,Ulupna,-35.8335,145.45181,33.72613985,60.95293697,224.3126137,0,0
2497,Undera,-36.24272,145.21371,17.32269469,22.73058419,175.9584248,0,0
2498,Underbool,-35.1398,141.82082,45.31305528,159.3647543,408.8539657,0,0
2499,Upotipotpon,-36.49403,145.77378,20.88595288,33.91970339,163.2846719,0,0
2500,Upper Ferntree Gully,-37.89866,145.31168,0.178413734,3.752294624,32.1475241,1,0
2501,Upper Gundowring,-36.51652,147.10974,32.9406224,26.85073145,238.6826543,0,0
2502,Upper Lurg,-36.58599,146.19066,17.8272987,24.59863768,174.4507435,0,0
2503,Upper Plenty,-37.41508,145.0599,15.42547457,26.12906455,45.00626881,0,0
2504,Upper Ryans Creek,-36.67137,146.21066,23.19342687,20.497419,168.2522458,0,0
2505,Upton Hill,-36.89647,145.39407,21.87761593,22.53594614,108.7609808,0,0
2506,Upwey,-37.90475,145.32731,1.370711202,2.244620757,33.65890343,0,0
2507,Valencia Creek,-37.77296,146.98648,28.76070689,37.80295482,177.9232705,0,0
2508,Vasey,-37.33585,141.88616,33.97068305,46.80875394,276.2053226,0,0
2509,Vaughan,-37.15929,144.21594,11.68423217,44.02362678,98.02536087,0,0
2510,Vectis,-36.71257,142.06794,12.5571621,11.85891931,283.8111949,0,0
2511,Ventnor,-38.49304,145.20027,21.09997655,25.38175278,78.49795036,0,0
2512,Venus Bay,-38.67298,145.78045,18.73758966,26.18869874,119.4311766,0,0
2513,Vermont,-37.83873,145.19949,2.560711482,3.013643433,21.04597204,0,0
2514,Vermont South,-37.85528,145.18976,2.28389324,3.098925932,20.54580036,1,0
2515,Vervale,-38.13903,145.65735,16.57155496,24.05032958,70.93582238,0,0
2516,Vesper,-37.87472,146.07186,19.4261187,34.25140548,97.68379337,0,0
2517,Victoria Point,-37.50826,142.22426,30.5450912,31.40733177,243.3649187,0,0
2518,Victoria Valley,-37.53444,142.32615,34.34095655,35.2044014,234.0445712,0,0
2519,Viewbank,-37.74066,145.09435,3.19694567,4.280466692,14.08740343,0,0
2520,Vinifera,-35.21263,143.39732,20.25481727,20.44357416,321.1162474,0,0
2521,Violet Town,-36.61681,145.71044,20.18125608,19.48680472,148.534941,0,0
2522,Vite Vite,-37.85393,143.14675,42.61600098,64.84208747,159.5011197,0,0
2523,W Tree,-37.33012,148.29093,44.11651527,66.07313709,298.2121274,0,0
2524,Waaia,-36.05084,145.31538,10.60083462,37.42432836,198.3715521,0,0
2525,Waanyarra,-36.82454,143.8236,25.65525263,26.01041767,149.0044433,0,0
2526,Waarre,-38.57523,143.05013,11.78961749,53.32016849,187.3902256,0,0
2527,Wabonga,-37.04431,146.53865,40.19854167,39.60288641,163.3089392,0,0
2528,Waggarandall,-36.24909,145.77854,33.40276856,36.79122468,188.3253134,0,0
2529,Wahgunyah,-36.00301,146.41952,37.1606417,39.88845234,239.2964194,0,0
2530,Wahring,-36.69704,145.24822,12.76826419,29.5961476,126.5752648,0,0
2531,Wail,-36.53454,142.08611,22.62083387,22.59126722,291.7408169,0,0
2532,Wairewa,-37.69496,148.16055,26.84878257,24.85235218,281.4756311,0,0
2533,Waitchie,-35.38549,143.11698,40.13893261,40.31105564,316.1404705,0,0
2534,Wal Wal,-36.80868,142.61646,31.49810117,38.43559117,235.5617758,0,0
2535,Waldara,-36.31967,146.28382,4.141553991,5.326260149,203.2181417,0,0
2536,Walhalla,-37.93815,146.4725,27.63914702,28.93655509,133.2952314,0,0
2537,Walkerville,-38.81194,145.99139,25.23664088,37.67998702,142.885424,0,0
2538,Walkerville North,-38.84037,146.00072,26.9244521,40.91346391,145.8511599,0,0
2539,Walkerville South,-38.85537,145.99442,28.54380475,42.50964455,146.8186149,0,0
2540,Wallace,-37.56307,144.05146,15.60582782,17.07200668,84.79908256,0,0
2541,Wallacedale,-37.93753,141.81862,28.03162879,28.25614497,276.2565295,0,0
2542,Wallagaraugh,-37.43566,149.74835,116.8676326,161.9460947,423.5449154,0,0
