,Suburb/Town Name,Postcode,Incidents Recorded,population,lat,lng,Number of Hospitals,Number of Cinemas,Distance to CBD
985,Glenlee,3418,12,87.0,-36.23208,141.84192,0,0,328.0213136901764
986,Glenlofty,3469,4,17.0,-37.11333,143.2031,0,0,173.63253907770613
987,Glenlogie,3469,8,33.0,-37.24582,143.29818,0,0,159.69271111968874
988,Glenloth,3527,5,6.0,-36.12803,143.34361,0,0,236.11821333649218
989,Glenloth East,3527,4,13.0,-36.05884,143.48111,0,0,235.2554801258382
990,Glenluce,3451,11,20.0,-37.1818,144.24149,0,0,94.65540694556023
991,Glenlyon,3461,80,389.0,-37.26844000000001,144.24577,0,0,87.45855172141076
992,Glenmaggie,3858,202,277.0,-37.8195,146.66407,0,0,149.4882327757824
993,Glenmore,3340,14,63.0,-37.71505,144.30389,0,0,58.8790106620272
994,Glenorchy,3385,57,125.0,-36.92078,142.63648,0,0,228.19204291299425
995,Glenormiston North,3265,15,56.0,-38.15335,142.9847,0,0,177.4173725185171
996,Glenormiston South,3265,33,108.0,-38.16053,142.97053,0,0,178.79350566474673
997,Glenpatrick,3469,23,31.0,-37.15348,143.33839,0,0,160.92874256838914
998,Glenrowan,3675,516,963.0,-36.45879,146.21493999999996,0,0,187.03475328972758
999,Glenrowan West,3675,5,62.0,-36.51585,146.1704,0,0,179.56247823729356
1000,Glenroy,3046,14949,22245.0,-37.70422,144.92838,0,0,12.38908414817722
1001,Glenthompson,3293,73,232.0,-37.70018,142.5195,0,0,215.10936468440195
1002,Glomar Beach,3851,14,10.0,-38.29853,147.28014,0,0,210.01272866353005
1003,Gnarwarre,3221,49,267.0,-38.15035,144.14385,0,0,80.98069167148323
1004,Gnotuk,3260,26,99.0,-38.20381,143.07701,0,0,170.81052391646259
1005,Gobarup,3559,38,32.0,-36.68195,144.86808,0,0,125.97260357478403
1006,Gobur,3719,19,85.0,-37.01024,145.6238,0,0,106.6237068584442
1007,Golden Beach,3851,279,293.0,-38.22985,147.36615,0,0,215.62162996831452
1008,Golden Gully,3555,185,211.0,-36.79261,144.2651,0,0,129.0738775544461
1009,Golden Point,3350,2222,2107.0,-37.57458,143.86338999999995,0,0,100.23906349262774
1010,Golden Square,3555,5198,8820.0,-36.775,144.25141000000005,0,0,131.3761157069426
1011,Goldie,3435,11,227.0,-37.25559000000001,144.80215,0,0,63.50034107178393
1012,Goldsborough,3472,23,36.0,-36.82014,143.65803,0,0,159.60901069313644
1013,Gong Gong,3352,13,9.0,-37.547,143.93661,0,0,94.96400820084767
1014,Gonn Crossing,3579,22,56.0,-35.50908,143.93351,0,0,272.05155175544013
1015,Goomalibee,3673,19,83.0,-36.48543,145.88567,0,0,168.72252984104986
1016,Goon Nure,3875,34,119.0,-37.98139000000001,147.56472,0,0,229.11699618018088
1017,Goongerah,3888,22,31.0,-37.34758,148.70011,0,0,333.39117156660063
1018,Gooram,3666,36,148.0,-36.8937,145.61819,0,0,117.45503623095352
1019,Gooramadda,3685,31,58.0,-35.99539,146.5677,0,0,247.36846282716613
1020,Goorambat,3725,59,297.0,-36.41423,145.94713000000004,0,0,178.31006510602785
1021,Goornong,3557,313,654.0,-36.62245,144.50915,0,0,138.26230040341397
1022,Gorae,3305,37,188.0,-38.23703,141.55639,0,0,302.0295693493372
1023,Gorae West,3305,47,227.0,-38.24729,141.48398,0,0,308.4503163747155
1024,Gordon,3345,336,1151.0,-37.57075,144.10719,0,0,79.89268744574449
1025,Gormandale,3873,148,321.0,-38.30338,146.71985,0,0,163.2762720087957
1026,Goroke,3412,100,299.0,-36.66255,141.49006,0,0,332.8837805329614
1027,Goschen,3585,3,27.0,-35.49578,143.45248,0,0,290.6664189535804
1028,Goughs Bay,3723,101,261.0,-37.15216,146.07005,0,0,122.24222548555522
1029,Goulburn Weir,3608,61,82.0,-36.71475,145.17423,0,0,123.48171892863917
1030,Gowanbrae,3043,675,2773.0,-37.70419,144.89684,0,0,13.333750885986017
1031,Gowanford,3544,1,3.0,-35.41077999999999,143.19172,0,0,310.2849121939584
1032,Gowangardie,3669,2,16.0,-36.47233,145.69097,0,0,162.39957714749372
1033,Gowar East,3477,5,20.0,-36.53355,143.38544,0,0,199.34115670268528
1034,Gower,3463,6,45.0,-37.03091,144.09892,0,0,115.59988016724058
1035,Grahamvale,3631,183,682.0,-36.35092,145.43508,0,0,167.82932333849956
1036,Grampians,3314,5,0.0,-37.36075,142.36257,0,0,234.50401960907178
1037,Grand Ridge,3870,20,12.0,-38.48909,146.39928,0,0,146.45947859974586
1038,Granite Rock,3875,39,248.0,-37.75616,147.67600000000004,0,0,238.5541353681983
1039,Grantville,3984,609,831.0,-38.41188,145.53933999999995,0,0,83.62214517392621
1040,Granya,3701,42,99.0,-36.09446,147.30683,0,0,282.6322047268849
1041,Grassdale,3302,24,18.0,-37.82017000000001,141.64128,0,0,291.7097163237773
1042,Grassmere,3281,46,402.0,-38.25519,142.55168,0,0,216.78584921424766
1043,Graytown,3608,29,58.0,-36.82814000000001,144.94052,0,0,109.45765994266291
1044,Gre Gre,3477,4,19.0,-36.67661,143.09421,0,0,208.06075870951918
1045,Gre Gre South,3477,5,13.0,-36.67949,143.01865,0,0,213.2222503991602
1046,Great Western,3374,336,400.0,-37.16124,142.90200000000004,0,0,195.66630157377355
1047,Green Gully,3462,9,62.0,-37.11335,144.09617,0,0,109.01819481408742
1048,Greendale,3341,113,602.0,-37.53556,144.31788999999995,0,0,64.52781956242492
1049,Greenhill,3444,15,54.0,-37.17403,144.44947,0,0,84.17247194603077
1050,Greens Creek,3387,10,52.0,-36.92619000000001,142.93896,0,0,204.15093288694493
1051,Greensborough,3088,10889,20821.0,-37.69977,145.102,1,1,17.538641037972926
1052,Greenvale,3059,5424,15466.0,-37.63489000000001,144.87453,0,0,21.190039094542232
1053,Greenwald,3304,16,51.0,-37.99088,141.38643000000005,0,0,314.35452006705447
1054,Grenville,3352,39,99.0,-37.75767000000001,143.88504,0,0,94.86235583089363
1055,Greta,3675,7,107.0,-36.54134000000001,146.28095,0,0,183.36298699826122
1056,Greta South,3675,15,132.0,-36.64928,146.26497,0,0,173.27971473690442
1057,Greta West,3675,22,162.0,-36.5442,146.23741,0,0,180.68032235959308
1058,Grey River,3234,4,4.0,-38.68493,143.8209,0,0,139.095718755975
1059,Gringegalgona,3315,9,21.0,-37.42048,141.82383000000004,0,0,279.8321295420873
1060,Gritjurk,3315,4,55.0,-37.56589,141.81083,0,0,278.64371486431406
1061,Grovedale,3216,6503,14308.0,-38.2025,144.33174,0,0,70.24162580427132
1062,Gruyere,3770,203,946.0,-37.72892,145.46741,0,0,45.35718363666749
1063,Guildford,3451,125,333.0,-37.18946,144.16677,0,0,98.60113149419185
1064,Gunbower,3566,175,551.0,-35.94372,144.35418,0,0,214.7068394234244
1065,Gundowring,3691,10,214.0,-36.37533,147.07731,0,0,246.4079914368536
1066,Gunyah,3960,2,4.0,-38.54382,146.29008000000005,0,0,141.72077453781012
1067,Guys Forest,3709,7,18.0,-36.08896,147.67425,0,0,307.8697554723227
1068,Guys Hill,3807,79,382.0,-38.01486,145.39113,0,0,43.843784084863984
1069,Gymbowen,3401,8,52.0,-36.75449,141.62721000000005,0,0,317.6199109896859
1070,Haddon,3351,243,1194.0,-37.58846,143.69933,0,0,113.86880289240291
1071,Hadfield,3046,4001,5610.0,-37.71061,144.95004,0,0,11.36567603625759
1072,Hallam,3803,7857,10852.0,-38.00672,145.26928999999996,0,0,34.53190974400174
1073,Hallora,3818,31,126.0,-38.25315,145.83842,0,0,91.05144698531026
1074,Halls Gap,3381,308,430.0,-37.13239,142.53273000000004,0,0,227.3397100591466
1075,Hallston,3953,42,156.0,-38.36341,146.04241000000005,0,0,112.64983525482451
1076,Hamilton,3300,7273,9974.0,-37.74637,142.01476,1,1,259.1391216993152
1077,Hamlyn Heights,3215,2417,6293.0,-38.1188,144.3302,0,0,65.0495831761147
1078,Hampton,3188,5265,13391.0,-37.93771,145.00868,1,0,14.520389730117952
1079,Hampton East,3188,3715,4689.0,-37.93854,145.03114,0,0,15.276200796411795
1080,Hampton Park,3976,11347,25530.0,-38.0423,145.26757,1,0,37.022357606642466
1081,Hansonville,3675,4,139.0,-36.61987,146.28669,0,0,177.01672568328686
1082,Happy Valley,3360,43,85.0,-37.72663,143.59646999999995,0,0,120.42901546257025
1083,Harcourt,3453,306,943.0,-36.99553,144.25573,0,0,110.20244464747245
1084,Harcourt North,3453,67,265.0,-36.95381,144.27241999999995,0,0,113.26529416917381
1085,Harkaway,3806,324,849.0,-37.99269,145.35721999999996,0,0,40.034081833259066
1086,Harmers Haven,3995,33,37.0,-38.65703,145.57501000000005,0,0,108.09830623653097
1087,Harrietville,3741,58,338.0,-36.91085,147.05583,0,0,210.42947385509433
1088,Harrow,3317,49,200.0,-37.14389,141.59788999999995,0,0,306.02765246011177
1089,Harston,3616,43,174.0,-36.46305,145.11823,0,0,150.67221967306475
1090,Hastings,3915,10895,9609.0,-38.29793,145.1868,1,0,57.45947147184843
1091,Hattah,3501,43,28.0,-34.71098,142.28018,0,0,420.3749914003025
1092,Havelock,3465,30,74.0,-36.96848,143.78298,0,0,140.21230309515175
1093,Haven,3401,176,1304.0,-36.7616,142.18884,0,0,271.74395687797227
1094,Hawkesdale,3287,52,322.0,-38.08467,142.26696,0,0,238.26103415413007
1095,Hawkhurst,3862,2,3.0,-37.44888,147.1722,0,0,198.757229790156
1096,Hawthorn,3122,11596,23511.0,-37.82852000000001,145.03044,2,1,6.249804516354358
1097,Hawthorn East,3123,5387,14321.0,-37.83202,145.04981,1,1,7.99194105390803
1098,Hazel Park,3966,6,41.0,-38.63462,146.38978,0,0,154.62280863299105
1099,Hazelwood,3840,138,184.0,-38.28895,146.37733,0,0,134.75911500334618
1100,Hazelwood North,3840,424,1478.0,-38.27017,146.47346000000005,0,0,141.7892180743476
1101,Hazelwood South,3840,54,297.0,-38.31847,146.46088,0,0,142.75170938244972
1102,Healesville,3777,2902,7461.0,-37.66662,145.54421000000005,1,0,53.674891920744024
1103,Heath Hill,3981,26,161.0,-38.23925,145.70752,0,0,80.70973105810458
1104,Heathcote,3523,1546,2793.0,-36.91142,144.71812,1,0,102.47816212659335
1105,Heathcote Junction,3758,193,839.0,-37.38133,145.04363,0,0,48.46157867806404
1106,Heathcote South,3523,6,14.0,-37.01124,144.71697,0,0,91.67795979994554
1107,Heatherton,3202,1492,2907.0,-37.95551,145.09386999999995,0,0,19.664706780077687
1108,Heathmere,3305,63,237.0,-38.21178,141.62433,0,0,295.76947168582205
1109,Heathmont,3135,3117,9688.0,-37.82885,145.24601,0,0,24.988319685665086
1110,Hedley,3967,45,125.0,-38.66453,146.55563,0,0,168.35132844727124
1111,Heidelberg,3084,12556,6225.0,-37.75137,145.07099,5,0,11.715597346486275
1112,Heidelberg Heights,3081,4594,6087.0,-37.74215,145.05347,1,0,11.188138317813642
1113,Heidelberg West,3081,8075,5545.0,-37.73923,145.04522,0,0,10.920471238557838
1114,Hensley Park,3301,9,59.0,-37.62362,142.04203,0,0,257.7075469660312
1115,Henty,3312,14,60.0,-37.65203,141.5299,0,0,302.35953731480896
1116,Hepburn,3461,74,599.0,-37.3162,144.12726999999995,0,0,91.98139423085594
1117,Hepburn Springs,3461,151,329.0,-37.32108,144.1407,0,0,90.7073158306534
1118,Herne Hill,3218,1400,3413.0,-38.1345,144.32407,0,0,66.42768111432017
1119,Hernes Oak,3825,156,327.0,-38.22101,146.31585,0,0,126.98232720985392
1120,Hesket,3442,64,168.0,-37.35447,144.63393,0,0,58.56263758229909
1121,Hesse,3321,12,19.0,-38.08444,143.88669,0,0,99.04615392649325
1122,Hexham,3273,63,143.0,-37.99035,142.67828,0,0,201.36996340344498
1123,Heyfield,3858,1211,1993.0,-37.9719,146.7884,1,0,161.22014588967724
1124,Heytesbury Lower,3268,11,52.0,-38.56411,142.9093,0,0,197.9353808689361
1125,Heywood,3304,839,1726.0,-38.13312,141.64476000000005,1,0,292.96204675387577
1126,Hiamdale,3847,6,26.0,-38.26847,146.74078,0,0,163.7963258903253
1127,Hiawatha,3971,12,17.0,-38.53261,146.44053,0,0,152.02449353305352
1128,High Camp,3764,62,108.0,-37.19121,144.87028999999995,0,0,69.54435301336498
1129,Highett,3190,7045,10454.0,-37.95066,145.04007,0,0,16.824818788351028
1130,Highlands,3660,36,122.0,-37.08423,145.4185,0,0,90.4277187612522
1131,Highton,3216,4711,18953.0,-38.17316,144.3108,0,0,69.77715294108425
1132,Hilgay,3315,4,19.0,-37.62284,141.62835,0,0,293.99099537977287
1133,Hill End,3825,41,166.0,-38.01173,146.14893,0,0,106.43466175125528
1134,Hillcrest,3351,31,95.0,-37.61811,143.63401000000005,0,0,118.81687094523538
1135,Hilldene,3660,71,346.0,-37.04067,145.05238,0,0,86.17643037494187
1136,Hillside,3037,4820,17056.0,-37.69102,144.74154,0,0,23.637468713738595
1137,Hinnomunjie,3898,2,25.0,-37.00964000000001,147.65712,0,0,254.18630667675401
1138,Hmas Cerberus,3920,59,1040.0,-38.38171,145.20044,0,0,66.65007456927648
1139,Hoddles Creek,3139,123,627.0,-37.85201,145.59374,0,0,55.630593643360285
1140,Hollands Landing,3862,64,15.0,-38.05165,147.46361000000005,0,0,220.97636447161779
1141,Homebush,3465,8,36.0,-37.03975,143.52868,0,0,152.98908254761662
1142,Homerton,3304,8,23.0,-38.1344,141.81105,0,0,278.51801732898036
1143,Homewood,3717,23,54.0,-37.19761,145.3147,0,0,75.09387891013154
1144,Hopetoun,3396,180,739.0,-35.69838,142.3663,0,0,329.7326545501311
1145,Hopetoun Park,3340,191,798.0,-37.69419,144.50133,0,0,42.603204290241464
1146,Hoppers Crossing,3029,23931,38701.0,-37.86897,144.70068,0,0,23.81941896859526
1147,Hordern Vale,3238,20,43.0,-38.79995,143.48963999999995,0,0,169.0243800629094
1148,Horfield,3567,23,91.0,-35.89013,144.21376999999995,0,0,223.87622943386694
1149,Horsham,3400,14445,14543.0,-36.71891,142.19625,1,1,273.29282095696726
1150,Hotham Heights,3741,2,196.0,-36.99923,147.16969,0,0,214.91159401183083
1151,Hotspur,3303,18,45.0,-37.94702,141.55351000000005,0,0,299.5338540872088
1152,Howes Creek,3723,11,70.0,-37.14169,145.99244,0,0,117.57892520290758
1153,Howitt Plains,3858,4,0.0,-37.19443,146.68787,0,0,167.00407686366776
1154,Howqua,3723,32,110.0,-37.24406,146.19248000000005,0,0,125.54403729523885
1155,Howqua Hills,3723,8,4.0,-37.18383,146.29098,0,0,136.46803598041956
1156,Howqua Inlet,3723,38,56.0,-37.23179,146.13785,0,0,122.12860742528764
1157,Hughesdale,3166,2719,7556.0,-37.89833,145.0812,0,0,14.154907407460724
1158,Humevale,3757,91,307.0,-37.50305,145.19387,0,0,39.981802467918634
1159,Hunter,3558,14,44.0,-36.4359,144.50326,0,0,158.37338091062418
1160,Hunterston,3971,4,26.0,-38.61654,146.81255,0,0,184.7282155583995
1161,Huntingdale,3166,1116,1862.0,-37.90675,145.1086,0,0,16.587125395067407
1162,Huntly,3551,823,2379.0,-36.66012,144.31757,0,0,140.2604158695762
1163,Huntly North,3551,39,43.0,-36.58787,144.33302,0,0,147.12195186280871
1164,Huon,3695,46,219.0,-36.22937,147.07623,0,0,257.2894079227775
1165,Huon Creek,3691,13,135.0,-36.15587,146.82031,0,0,247.30085279554862
1166,Hurstbridge,3099,1035,3450.0,-37.63698,145.1967,0,0,28.378870207860317
1167,Icy Creek,3833,12,11.0,-37.88672,146.0988,0,0,100.12942635676022
1168,Iguana Creek,3875,5,44.0,-37.70075,147.33624,0,0,209.06376187440083
1169,Illabarook,3351,11,32.0,-37.825,143.65225,0,0,115.08027346251394
1170,Illawarra,3381,29,82.0,-37.06726,142.69568,0,0,216.57949560197025
1171,Illowa,3282,55,304.0,-38.33625,142.40367,0,0,231.40900041462513
1172,Indented Head,3223,346,1133.0,-38.13525,144.70502,0,0,42.39786814376608
1173,Indigo Valley,3688,25,329.0,-36.19037,146.73803,0,0,239.56181694206478
1174,Inglewood,3517,409,855.0,-36.5927,143.84148000000005,1,0,168.06458721053812
1175,Ingliston,3342,47,50.0,-37.66001,144.31835,0,0,59.10592414426843
1176,Invergordon,3636,172,610.0,-36.14919,145.57818,0,0,192.8570515054341
1177,Inverleigh,3321,228,1474.0,-38.10844,144.00329,0,0,90.29105559821257
1178,Inverloch,3996,1882,5437.0,-38.62046,145.73413,0,0,112.34226879232439
1179,Invermay,3352,217,835.0,-37.50046,143.87718,0,0,101.62456901081416
1180,Invermay Park,3350,507,1814.0,-37.52905,143.86035,0,0,101.97437172113486
1181,Iona,3815,92,228.0,-38.15219,145.68326000000005,0,0,73.62473707065155
1182,Iraak,3494,53,128.0,-34.42304,142.29723,0,0,446.4238534999014
1183,Irishtown,3451,4,15.0,-37.14757,144.23105,0,0,98.12111535756608
1184,Ironbark,3550,828,1095.0,-36.75511,144.26398999999995,0,0,132.80472078691216
1185,Irrewarra,3249,91,345.0,-38.27073,143.6796,0,0,123.34988606198972
1186,Irrewillipe,3249,33,125.0,-38.44818,143.41192,0,0,152.92636667873856
1187,Irrewillipe East,3249,11,76.0,-38.42804,143.48633999999996,0,0,146.13883257014365
1188,Irymple,3498,2172,5325.0,-34.24559,142.16577,0,0,469.5546072448966
1189,Ivanhoe,3079,6518,12171.0,-37.76811,145.04575,2,0,8.831745894600497
1190,Ivanhoe East,3079,1033,3815.0,-37.77452,145.06287,0,0,9.78852376491217
1191,Jacana,3047,2392,2128.0,-37.68788,144.91132,0,0,14.549346364981439
1192,Jack River,3971,14,134.0,-38.57018,146.55393,0,0,162.6284017771904
1193,Jackass Flat,3556,480,1141.0,-36.71695,144.28591,0,0,135.71561287593127
1194,Jacob Creek,3825,43,23.0,-37.99453,146.42455,0,0,129.88354672463487
1195,Jam Jerrup,3984,47,97.0,-38.33586,145.53925,0,0,77.06476139976422
1196,Jamieson,3723,129,301.0,-37.27108,146.12595,0,0,118.94704047498132
1197,Jan Juc,3228,836,3683.0,-38.34495,144.29913,0,0,82.92355314747212
1198,Jancourt,3266,12,29.0,-38.36685,143.09358999999995,0,0,174.77258953570797
1199,Jancourt East,3266,48,188.0,-38.41308,143.19145,0,0,168.70939262061117
1200,Jarklin,3517,19,37.0,-36.249,143.95335,0,0,195.54956816742384
1201,Jarrahmond,3888,27,105.0,-37.67324,148.38419,0,0,301.26545148233834
1202,Jarvis Creek,3700,8,43.0,-36.1761,147.19509,0,0,269.102986132927
1203,Jeeralang,3840,30,72.0,-38.36287,146.47002,0,0,145.45806657042436
1204,Jeeralang Junction,3840,107,560.0,-38.34842,146.41441,0,0,140.37982326680932
1205,Jeetho,3945,38,106.0,-38.40602,145.72447,0,0,93.83090551310998
1206,Jeffcott,3480,2,34.0,-36.31636,143.14073,0,0,231.92577559107437
1207,Jeffcott North,3480,6,9.0,-36.26524000000001,143.06847,0,0,240.50972718168862
1208,Jeparit,3423,286,477.0,-36.11636,141.96951,0,0,325.9540322271085
1209,Jericho,3825,2,0.0,-37.66815,146.24698999999995,0,0,114.0980505297698
1210,Jil Jil,3483,1,18.0,-35.82253,142.97513999999995,0,0,283.26013762345264
1211,Jindivick,3818,169,491.0,-38.02585,145.88762,0,0,84.56892110914809
1212,Joel Joel,3384,7,22.0,-37.0058,142.98677,0,0,196.1797232629838
1213,Joel South,3384,4,25.0,-37.06465,143.00502,0,0,191.76128179751603
1214,Johanna,3238,24,63.0,-38.73253,143.39951000000005,0,0,170.52593711802552
1215,Johnsonville,3902,92,327.0,-37.82154,147.80932,0,0,250.07850900318124
1216,Joyces Creek,3364,10,12.0,-37.08369,143.98931000000005,0,0,118.07749328633801
1217,Jumbuk,3869,4,31.0,-38.39604,146.42466000000005,0,0,143.47087092700443
1218,Jumbunna,3951,20,127.0,-38.47203,145.75614,0,0,100.99497799705007
1219,Junction Village,3977,259,1017.0,-38.13497,145.29201,0,0,46.066145082109784
1220,Junortoun,3551,348,3201.0,-36.77696,144.35985,0,0,126.86621596057155
1221,Kaarimba,3635,60,85.0,-36.13945,145.27545,0,0,188.08777073671618
1222,Kadnook,3318,11,41.0,-37.17226,141.38103,0,0,323.85480711633465
1223,Kalimna,3909,416,1249.0,-37.86948,147.96457,0,0,263.70287644617775
1224,Kalimna West,3909,133,141.0,-37.81567,147.93593,0,0,261.20728054991275
1225,Kalkallo,3064,1143,105.0,-37.52646,144.96131,0,0,31.79120625043155
1226,Kalkee,3401,28,52.0,-36.55022,142.22277,0,0,280.33727141633995
1227,Kallista,3791,206,1437.0,-37.89966,145.40358,0,0,39.940284094498196
1228,Kalorama,3766,292,1239.0,-37.81713,145.38208,0,0,36.87964416727169
1229,Kalpienung,3529,2,28.0,-35.84483,143.25197,0,0,266.5153718979975
1230,Kamarooka,3570,58,92.0,-36.49391,144.36937,0,0,155.7371352388524
1231,Kanagulk,3401,2,18.0,-37.11786,141.84291000000005,0,0,285.91978601842936
1232,Kancoona,3691,9,84.0,-36.59077,147.00748000000004,0,0,226.40182772908753
1233,Kangaroo Flat,3555,7550,10394.0,-36.80627,144.243,0,0,128.69368102871445
1234,Kangaroo Ground,3097,228,1095.0,-37.69117,145.23049,0,0,27.158973202217503
1235,Kaniva,3419,370,803.0,-36.40689,141.24955,0,0,364.4014585740098
1236,Kanumbra,3719,16,59.0,-37.05157,145.67565,0,0,105.46953391194756
1237,Kanya,3387,1,12.0,-36.77152,142.9674,0,0,211.03052872492194
1238,Kanyapella,3564,43,56.0,-36.12515,144.89108000000004,0,0,187.71626650330654
1239,Karabeal,3294,5,30.0,-37.60094,142.19506,0,0,244.56253275514015
1240,Kardella,3951,12,172.0,-38.4201,145.88433999999995,0,0,105.22918239790607
1241,Kardella South,3950,20,108.0,-38.45709,145.87216999999995,0,0,107.10811650493555
1242,Kariah,3260,25,94.0,-38.1058,143.22585,0,0,155.69135534748747
1243,Karnak,3401,3,12.0,-36.84394,141.49656000000004,0,0,324.7821978222843
1244,Karramomus,3631,21,37.0,-36.52757,145.49289,0,0,150.39871160134408
1245,Karyrie,3483,5,20.0,-35.92696,142.85786000000004,0,0,281.04582082993323
1246,Katamatite,3649,167,401.0,-36.06847,145.69673999999995,0,0,204.60114685986716
1247,Katamatite East,3649,23,35.0,-36.04456,145.75458999999995,0,0,208.80322960085928
1248,Katandra,3634,9,113.0,-36.24911,145.60241000000005,0,0,182.87612384277224
1249,Katandra West,3634,117,476.0,-36.24674,145.55941,0,0,181.97886409507166
1250,Katunga,3640,236,996.0,-35.99413,145.48166,0,0,207.38440789935368
1251,Kawarren,3249,55,166.0,-38.50108,143.61031,0,0,140.84672264847717
1252,Kealba,3021,2425,3194.0,-37.73877,144.82727,0,0,14.414971797667869
1253,Keely,3568,11,60.0,-35.8547,144.24653999999995,0,0,226.8088918168106
1254,Keilor,3036,2526,5853.0,-37.70944,144.82628,1,0,16.550959302524294
1255,Keilor Downs,3038,4627,9995.0,-37.72045,144.80416,0,0,17.25287819954695
1256,Keilor East,3033,5239,14514.0,-37.73872,144.85603,0,0,12.420910429625982
1257,Keilor Lodge,3038,394,1752.0,-37.69757,144.80048,0,0,19.11277896894893
1258,Keilor North,3036,331,67.0,-37.68114,144.78373,0,0,21.43350491944484
1259,Keilor Park,3042,2099,2719.0,-37.71881,144.85455,0,0,14.068030841734783
1260,Kellalac,3393,15,17.0,-36.36482,142.39926,0,0,278.5353933282108
